date,product_id,product_name,sales_quantity,is_promotion,is_holiday,weekday,price_euro
2024-11-30,102,Glühwein,63,0,0,Saturday,8.5
2024-11-30,103,Pretzel,164,0,0,Saturday,1.2
2024-11-30,104,German Beer (6-pack),124,0,0,Saturday,12.99
2024-12-01,101,Bratwurst,0,0,0,Sunday,4.99
2024-12-01,102,Glühwein,0,0,0,Sunday,8.5
2024-12-01,103,Pretzel,0,0,0,Sunday,1.2
2024-12-01,104,German Beer (6-pack),0,0,0,Sunday,12.99
2024-12-02,101,Bratwurst,47,0,0,Monday,4.99
2024-12-02,102,Glühwein,34,0,0,Monday,8.5
2024-12-02,103,Pretzel,99,0,0,Monday,1.2
2024-12-02,104,German Beer (6-pack),64,0,0,Monday,12.99
2024-12-03,101,Bratwurst,48,0,0,Tuesday,4.99
2024-12-03,102,Glühwein,38,0,0,Tuesday,8.5
2024-12-03,103,Pretzel,123,0,0,Tuesday,1.2
2024-12-03,104,German Beer (6-pack),86,0,0,Tuesday,12.99
2024-12-04,101,Bratwurst,51,0,0,Wednesday,4.99
2024-12-04,102,Glühwein,41,0,0,Wednesday,8.5
2024-12-04,103,Pretzel,130,0,0,Wednesday,1.2
2024-12-04,104,German Beer (6-pack),73,0,0,Wednesday,12.99
2024-12-05,101,Bratwurst,52,0,0,Thursday,4.99
2024-12-05,102,Glühwein,42,0,0,Thursday,8.5
2024-12-05,103,Pretzel,127,0,0,Thursday,1.2
2024-12-05,104,German Beer (6-pack),89,0,0,Thursday,12.99
2024-12-06,101,Bratwurst,77,0,0,Friday,4.99
2024-12-06,102,Glühwein,60,0,0,Friday,8.5
2024-12-06,103,Pretzel,178,0,0,Friday,1.2
2024-12-06,104,German Beer (6-pack),118,0,0,Friday,12.99
2024-12-07,101,Bratwurst,71,0,0,Saturday,4.99
2024-12-07,102,Glühwein,63,0,0,Saturday,8.5
2024-12-07,103,Pretzel,202,0,0,Saturday,1.2
2024-12-07,104,German Beer (6-pack),120,0,0,Saturday,12.99
2024-12-08,101,Bratwurst,0,0,0,Sunday,4.99
2024-12-08,102,Glühwein,0,0,0,Sunday,8.5
2024-12-08,103,Pretzel,0,0,0,Sunday,1.2
2024-12-08,104,German Beer (6-pack),0,0,0,Sunday,12.99
2024-12-09,101,Bratwurst,51,0,0,Monday,4.99
2024-12-09,102,Glühwein,50,0,0,Monday,8.5
2024-12-09,103,Pretzel,126,0,0,Monday,1.2
2024-12-09,104,German Beer (6-pack),65,0,0,Monday,12.99
2024-12-10,101,Bratwurst,51,0,0,Tuesday,4.99
2024-12-10,102,Glühwein,43,0,0,Tuesday,8.5
2024-12-10,103,Pretzel,112,0,0,Tuesday,1.2
2024-12-10,104,German Beer (6-pack),83,0,0,Tuesday,12.99
2024-12-11,101,Bratwurst,48,0,0,Wednesday,4.99
2024-12-11,102,Glühwein,36,0,0,Wednesday,8.5
2024-12-11,103,Pretzel,113,0,0,Wednesday,1.2
2024-12-11,104,German Beer (6-pack),84,0,0,Wednesday,12.99
2024-12-12,101,Bratwurst,53,0,0,Thursday,4.99
2024-12-12,102,Glühwein,45,0,0,Thursday,8.5
2024-12-12,103,Pretzel,113,0,0,Thursday,1.2
2024-12-12,104,German Beer (6-pack),71,0,0,Thursday,12.99
2024-12-13,101,Bratwurst,73,0,0,Friday,4.99
2024-12-13,102,Glühwein,60,0,0,Friday,8.5
2024-12-13,103,Pretzel,165,0,0,Friday,1.2
2024-12-13,104,German Beer (6-pack),127,0,0,Friday,12.99
2024-12-14,101,Bratwurst,64,0,0,Saturday,4.99
2024-12-14,102,Glühwein,53,0,0,Saturday,8.5
2024-12-14,103,Pretzel,171,0,0,Saturday,1.2
2024-12-14,104,German Beer (6-pack),110,0,0,Saturday,12.99
2024-12-15,101,Bratwurst,0,0,0,Sunday,4.99
2024-12-15,102,Glühwein,0,0,0,Sunday,8.5
2024-12-15,103,Pretzel,0,0,0,Sunday,1.2
2024-12-15,104,German Beer (6-pack),0,0,0,Sunday,12.99
2024-12-16,101,Bratwurst,45,0,0,Monday,4.99
2024-12-16,102,Glühwein,31,0,0,Monday,8.5
2024-12-16,103,Pretzel,127,0,0,Monday,1.2
2024-12-16,104,German Beer (6-pack),82,0,0,Monday,12.99
2024-12-17,101,Bratwurst,42,0,0,Tuesday,4.99
2024-12-17,102,Glühwein,32,0,0,Tuesday,8.5
2024-12-17,103,Pretzel,101,0,0,Tuesday,1.2
2024-12-17,104,German Beer (6-pack),90,0,0,Tuesday,12.99
2024-12-18,101,Bratwurst,50,0,0,Wednesday,4.99
2024-12-18,102,Glühwein,36,0,0,Wednesday,8.5
2024-12-18,103,Pretzel,146,0,0,Wednesday,1.2
2024-12-18,104,German Beer (6-pack),77,0,0,Wednesday,12.99
2024-12-19,101,Bratwurst,57,0,0,Thursday,4.99
2024-12-19,102,Glühwein,48,0,0,Thursday,8.5
2024-12-19,103,Pretzel,144,0,0,Thursday,1.2
2024-12-19,104,German Beer (6-pack),89,0,0,Thursday,12.99
2024-12-20,101,Bratwurst,70,0,0,Friday,4.99
2024-12-20,102,Glühwein,64,0,0,Friday,8.5
2024-12-20,103,Pretzel,179,0,0,Friday,1.2
2024-12-20,104,German Beer (6-pack),135,0,0,Friday,12.99
2024-12-21,101,Bratwurst,73,0,0,Saturday,4.99
2024-12-21,102,Glühwein,57,0,0,Saturday,8.5
2024-12-21,103,Pretzel,192,0,0,Saturday,1.2
2024-12-21,104,German Beer (6-pack),131,0,0,Saturday,12.99
2024-12-22,101,Bratwurst,0,0,0,Sunday,4.99
2024-12-22,102,Glühwein,0,0,0,Sunday,8.5
2024-12-22,103,Pretzel,0,0,0,Sunday,1.2
2024-12-22,104,German Beer (6-pack),0,0,0,Sunday,12.99
2024-12-23,101,Bratwurst,44,0,0,Monday,4.99
2024-12-23,102,Glühwein,39,0,0,Monday,8.5
2024-12-23,103,Pretzel,111,0,0,Monday,1.2
2024-12-23,104,German Beer (6-pack),65,0,0,Monday,12.99
2024-12-24,101,Bratwurst,52,0,0,Tuesday,4.99
2024-12-24,102,Glühwein,34,0,0,Tuesday,8.5
2024-12-24,103,Pretzel,122,0,0,Tuesday,1.2
2024-12-24,104,German Beer (6-pack),84,0,0,Tuesday,12.99
2024-12-25,101,Bratwurst,56,0,1,Wednesday,4.99
2024-12-25,102,Glühwein,42,0,1,Wednesday,8.5
2024-12-25,103,Pretzel,117,0,1,Wednesday,1.2
2024-12-25,104,German Beer (6-pack),72,0,1,Wednesday,12.99
2024-12-26,101,Bratwurst,55,0,1,Thursday,4.99
2024-12-26,102,Glühwein,32,0,1,Thursday,8.5
2024-12-26,103,Pretzel,104,0,1,Thursday,1.2
2024-12-26,104,German Beer (6-pack),82,0,1,Thursday,12.99
2024-12-27,101,Bratwurst,76,0,0,Friday,4.99
2024-12-27,102,Glühwein,49,0,0,Friday,8.5
2024-12-27,103,Pretzel,185,0,0,Friday,1.2
2024-12-27,104,German Beer (6-pack),118,0,0,Friday,12.99
2024-12-28,101,Bratwurst,82,0,0,Saturday,4.99
2024-12-28,102,Glühwein,58,0,0,Saturday,8.5
2024-12-28,103,Pretzel,173,0,0,Saturday,1.2
2024-12-28,104,German Beer (6-pack),124,0,0,Saturday,12.99
2024-12-29,101,Bratwurst,0,0,0,Sunday,4.99
2024-12-29,102,Glühwein,0,0,0,Sunday,8.5
2024-12-29,103,Pretzel,0,0,0,Sunday,1.2
2024-12-29,104,German Beer (6-pack),0,0,0,Sunday,12.99
2024-12-30,101,Bratwurst,44,0,0,Monday,4.99
2024-12-30,102,Glühwein,39,0,0,Monday,8.5
2024-12-30,103,Pretzel,122,0,0,Monday,1.2
2024-12-30,104,German Beer (6-pack),76,0,0,Monday,12.99
2024-12-31,101,Bratwurst,58,0,0,Tuesday,4.99
2024-12-31,102,Glühwein,38,0,0,Tuesday,8.5
2024-12-31,103,Pretzel,112,0,0,Tuesday,1.2
2024-12-31,104,German Beer (6-pack),83,0,0,Tuesday,12.99
2025-01-01,101,Bratwurst,51,0,1,Wednesday,4.99
2025-01-01,102,Glühwein,1,0,1,Wednesday,8.5
2025-01-01,103,Pretzel,124,0,1,Wednesday,1.2
2025-01-01,104,German Beer (6-pack),80,0,1,Wednesday,12.99
2025-01-02,101,Bratwurst,49,0,0,Thursday,4.99
2025-01-02,102,Glühwein,1,0,0,Thursday,8.5
2025-01-02,103,Pretzel,109,0,0,Thursday,1.2
2025-01-02,104,German Beer (6-pack),73,0,0,Thursday,12.99
2025-01-03,101,Bratwurst,68,0,0,Friday,4.99
2025-01-03,102,Glühwein,2,0,0,Friday,8.5
2025-01-03,103,Pretzel,174,0,0,Friday,1.2
2025-01-03,104,German Beer (6-pack),138,0,0,Friday,12.99
2025-01-04,101,Bratwurst,74,0,0,Saturday,4.99
2025-01-04,102,Glühwein,2,0,0,Saturday,8.5
2025-01-04,103,Pretzel,136,0,0,Saturday,1.2
2025-01-04,104,German Beer (6-pack),130,0,0,Saturday,12.99
2025-01-05,101,Bratwurst,0,0,0,Sunday,4.99
2025-01-05,102,Glühwein,0,0,0,Sunday,8.5
2025-01-05,103,Pretzel,0,0,0,Sunday,1.2
2025-01-05,104,German Beer (6-pack),0,0,0,Sunday,12.99
2025-01-06,101,Bratwurst,50,0,0,Monday,4.99
2025-01-06,102,Glühwein,2,0,0,Monday,8.5
2025-01-06,103,Pretzel,101,0,0,Monday,1.2
2025-01-06,104,German Beer (6-pack),75,0,0,Monday,12.99
2025-01-07,101,Bratwurst,44,0,0,Tuesday,4.99
2025-01-07,102,Glühwein,2,0,0,Tuesday,8.5
2025-01-07,103,Pretzel,104,0,0,Tuesday,1.2
2025-01-07,104,German Beer (6-pack),99,0,0,Tuesday,12.99
2025-01-08,101,Bratwurst,41,0,0,Wednesday,4.99
2025-01-08,102,Glühwein,2,0,0,Wednesday,8.5
2025-01-08,103,Pretzel,111,0,0,Wednesday,1.2
2025-01-08,104,German Beer (6-pack),73,0,0,Wednesday,12.99
2025-01-09,101,Bratwurst,55,0,0,Thursday,4.99
2025-01-09,102,Glühwein,2,0,0,Thursday,8.5
2025-01-09,103,Pretzel,116,0,0,Thursday,1.2
2025-01-09,104,German Beer (6-pack),81,0,0,Thursday,12.99
2025-01-10,101,Bratwurst,68,0,0,Friday,4.99
2025-01-10,102,Glühwein,3,0,0,Friday,8.5
2025-01-10,103,Pretzel,160,0,0,Friday,1.2
2025-01-10,104,German Beer (6-pack),84,0,0,Friday,12.99
2025-01-11,101,Bratwurst,71,0,0,Saturday,4.99
2025-01-11,102,Glühwein,3,0,0,Saturday,8.5
2025-01-11,103,Pretzel,211,0,0,Saturday,1.2
2025-01-11,104,German Beer (6-pack),107,0,0,Saturday,12.99
2025-01-12,101,Bratwurst,0,0,0,Sunday,4.99
2025-01-12,102,Glühwein,0,0,0,Sunday,8.5
2025-01-12,103,Pretzel,0,0,0,Sunday,1.2
2025-01-12,104,German Beer (6-pack),0,0,0,Sunday,12.99
2025-01-13,101,Bratwurst,56,0,0,Monday,4.99
2025-01-13,102,Glühwein,2,0,0,Monday,8.5
2025-01-13,103,Pretzel,112,0,0,Monday,1.2
2025-01-13,104,German Beer (6-pack),79,0,0,Monday,12.99
2025-01-14,101,Bratwurst,46,0,0,Tuesday,4.99
2025-01-14,102,Glühwein,1,0,0,Tuesday,8.5
2025-01-14,103,Pretzel,114,0,0,Tuesday,1.2
2025-01-14,104,German Beer (6-pack),72,0,0,Tuesday,12.99
2025-01-15,101,Bratwurst,42,0,0,Wednesday,4.99
2025-01-15,102,Glühwein,2,0,0,Wednesday,8.5
2025-01-15,103,Pretzel,115,0,0,Wednesday,1.2
2025-01-15,104,German Beer (6-pack),84,0,0,Wednesday,12.99
2025-01-16,101,Bratwurst,54,0,0,Thursday,4.99
2025-01-16,102,Glühwein,1,0,0,Thursday,8.5
2025-01-16,103,Pretzel,117,0,0,Thursday,1.2
2025-01-16,104,German Beer (6-pack),105,0,0,Thursday,12.99
2025-01-17,101,Bratwurst,82,0,0,Friday,4.99
2025-01-17,102,Glühwein,3,0,0,Friday,8.5
2025-01-17,103,Pretzel,203,0,0,Friday,1.2
2025-01-17,104,German Beer (6-pack),113,0,0,Friday,12.99
2025-01-18,101,Bratwurst,75,0,0,Saturday,4.99
2025-01-18,102,Glühwein,2,0,0,Saturday,8.5
2025-01-18,103,Pretzel,196,0,0,Saturday,1.2
2025-01-18,104,German Beer (6-pack),111,0,0,Saturday,12.99
2025-01-19,101,Bratwurst,0,0,0,Sunday,4.99
2025-01-19,102,Glühwein,0,0,0,Sunday,8.5
2025-01-19,103,Pretzel,0,0,0,Sunday,1.2
2025-01-19,104,German Beer (6-pack),0,0,0,Sunday,12.99
2025-01-20,101,Bratwurst,47,0,0,Monday,4.99
2025-01-20,102,Glühwein,2,0,0,Monday,8.5
2025-01-20,103,Pretzel,120,0,0,Monday,1.2
2025-01-20,104,German Beer (6-pack),86,0,0,Monday,12.99
2025-01-21,101,Bratwurst,54,0,0,Tuesday,4.99
2025-01-21,102,Glühwein,2,0,0,Tuesday,8.5
2025-01-21,103,Pretzel,130,0,0,Tuesday,1.2
2025-01-21,104,German Beer (6-pack),76,0,0,Tuesday,12.99
2025-01-22,101,Bratwurst,48,0,0,Wednesday,4.99
2025-01-22,102,Glühwein,1,0,0,Wednesday,8.5
2025-01-22,103,Pretzel,108,0,0,Wednesday,1.2
2025-01-22,104,German Beer (6-pack),83,0,0,Wednesday,12.99
2025-01-23,101,Bratwurst,46,0,0,Thursday,4.99
2025-01-23,102,Glühwein,2,0,0,Thursday,8.5
2025-01-23,103,Pretzel,122,0,0,Thursday,1.2
2025-01-23,104,German Beer (6-pack),81,0,0,Thursday,12.99
2025-01-24,101,Bratwurst,74,0,0,Friday,4.99
2025-01-24,102,Glühwein,3,0,0,Friday,8.5
2025-01-24,103,Pretzel,160,0,0,Friday,1.2
2025-01-24,104,German Beer (6-pack),125,0,0,Friday,12.99
2025-01-25,101,Bratwurst,66,0,0,Saturday,4.99
2025-01-25,102,Glühwein,2,0,0,Saturday,8.5
2025-01-25,103,Pretzel,180,0,0,Saturday,1.2
2025-01-25,104,German Beer (6-pack),116,0,0,Saturday,12.99
2025-01-26,101,Bratwurst,0,0,0,Sunday,4.99
2025-01-26,102,Glühwein,0,0,0,Sunday,8.5
2025-01-26,103,Pretzel,0,0,0,Sunday,1.2
2025-01-26,104,German Beer (6-pack),0,0,0,Sunday,12.99
2025-01-27,101,Bratwurst,45,0,0,Monday,4.99
2025-01-27,102,Glühwein,2,0,0,Monday,8.5
2025-01-27,103,Pretzel,123,0,0,Monday,1.2
2025-01-27,104,German Beer (6-pack),82,0,0,Monday,12.99
2025-01-28,101,Bratwurst,44,0,0,Tuesday,4.99
2025-01-28,102,Glühwein,2,0,0,Tuesday,8.5
2025-01-28,103,Pretzel,135,0,0,Tuesday,1.2
2025-01-28,104,German Beer (6-pack),79,0,0,Tuesday,12.99
2025-01-29,101,Bratwurst,49,0,0,Wednesday,4.99
2025-01-29,102,Glühwein,1,0,0,Wednesday,8.5
2025-01-29,103,Pretzel,114,0,0,Wednesday,1.2
2025-01-29,104,German Beer (6-pack),87,0,0,Wednesday,12.99
2025-01-30,101,Bratwurst,54,0,0,Thursday,4.99
2025-01-30,102,Glühwein,2,0,0,Thursday,8.5
2025-01-30,103,Pretzel,117,0,0,Thursday,1.2
2025-01-30,104,German Beer (6-pack),77,0,0,Thursday,12.99
2025-01-31,101,Bratwurst,70,0,0,Friday,4.99
2025-01-31,102,Glühwein,2,0,0,Friday,8.5
2025-01-31,103,Pretzel,193,0,0,Friday,1.2
2025-01-31,104,German Beer (6-pack),135,0,0,Friday,12.99
2025-02-01,101,Bratwurst,82,0,0,Saturday,4.99
2025-02-01,102,Glühwein,2,0,0,Saturday,8.5
2025-02-01,103,Pretzel,187,0,0,Saturday,1.2
2025-02-01,104,German Beer (6-pack),119,0,0,Saturday,12.99
2025-02-02,101,Bratwurst,0,0,0,Sunday,4.99
2025-02-02,102,Glühwein,0,0,0,Sunday,8.5
2025-02-02,103,Pretzel,0,0,0,Sunday,1.2
2025-02-02,104,German Beer (6-pack),0,0,0,Sunday,12.99
2025-02-03,101,Bratwurst,44,0,0,Monday,4.99
2025-02-03,102,Glühwein,2,0,0,Monday,8.5
2025-02-03,103,Pretzel,114,0,0,Monday,1.2
2025-02-03,104,German Beer (6-pack),81,0,0,Monday,12.99
2025-02-04,101,Bratwurst,47,0,0,Tuesday,4.99
2025-02-04,102,Glühwein,2,0,0,Tuesday,8.5
2025-02-04,103,Pretzel,113,0,0,Tuesday,1.2
2025-02-04,104,German Beer (6-pack),86,0,0,Tuesday,12.99
2025-02-05,101,Bratwurst,50,0,0,Wednesday,4.99
2025-02-05,102,Glühwein,2,0,0,Wednesday,8.5
2025-02-05,103,Pretzel,107,0,0,Wednesday,1.2
2025-02-05,104,German Beer (6-pack),74,0,0,Wednesday,12.99
2025-02-06,101,Bratwurst,77,1,0,Thursday,4.99
2025-02-06,102,Glühwein,2,1,0,Thursday,8.5
2025-02-06,103,Pretzel,180,1,0,Thursday,1.2
2025-02-06,104,German Beer (6-pack),119,1,0,Thursday,12.99
2025-02-07,101,Bratwurst,78,0,0,Friday,4.99
2025-02-07,102,Glühwein,2,0,0,Friday,8.5
2025-02-07,103,Pretzel,192,0,0,Friday,1.2
2025-02-07,104,German Beer (6-pack),142,0,0,Friday,12.99
2025-02-08,101,Bratwurst,62,0,0,Saturday,4.99
2025-02-08,102,Glühwein,2,0,0,Saturday,8.5
2025-02-08,103,Pretzel,182,0,0,Saturday,1.2
2025-02-08,104,German Beer (6-pack),133,0,0,Saturday,12.99
2025-02-09,101,Bratwurst,0,0,0,Sunday,4.99
2025-02-09,102,Glühwein,0,0,0,Sunday,8.5
2025-02-09,103,Pretzel,0,0,0,Sunday,1.2
2025-02-09,104,German Beer (6-pack),0,0,0,Sunday,12.99
2025-02-10,101,Bratwurst,49,0,0,Monday,4.99
2025-02-10,102,Glühwein,1,0,0,Monday,8.5
2025-02-10,103,Pretzel,117,0,0,Monday,1.2
2025-02-10,104,German Beer (6-pack),83,0,0,Monday,12.99
2025-02-11,101,Bratwurst,52,0,0,Tuesday,4.99
2025-02-11,102,Glühwein,1,0,0,Tuesday,8.5
2025-02-11,103,Pretzel,128,0,0,Tuesday,1.2
2025-02-11,104,German Beer (6-pack),84,0,0,Tuesday,12.99
2025-02-12,101,Bratwurst,76,1,0,Wednesday,4.99
2025-02-12,102,Glühwein,2,1,0,Wednesday,8.5
2025-02-12,103,Pretzel,179,1,0,Wednesday,1.2
2025-02-12,104,German Beer (6-pack),107,1,0,Wednesday,12.99
2025-02-13,101,Bratwurst,51,0,0,Thursday,4.99
2025-02-13,102,Glühwein,2,0,0,Thursday,8.5
2025-02-13,103,Pretzel,117,0,0,Thursday,1.2
2025-02-13,104,German Beer (6-pack),77,0,0,Thursday,12.99
2025-02-14,101,Bratwurst,85,1,0,Friday,4.99
2025-02-14,102,Glühwein,4,1,0,Friday,8.5
2025-02-14,103,Pretzel,211,1,0,Friday,1.2
2025-02-14,104,German Beer (6-pack),181,1,0,Friday,12.99
2025-02-15,101,Bratwurst,82,0,0,Saturday,4.99
2025-02-15,102,Glühwein,3,0,0,Saturday,8.5
2025-02-15,103,Pretzel,178,0,0,Saturday,1.2
2025-02-15,104,German Beer (6-pack),117,0,0,Saturday,12.99
2025-02-16,101,Bratwurst,0,0,0,Sunday,4.99
2025-02-16,102,Glühwein,0,0,0,Sunday,8.5
2025-02-16,103,Pretzel,0,0,0,Sunday,1.2
2025-02-16,104,German Beer (6-pack),0,0,0,Sunday,12.99
2025-02-17,101,Bratwurst,70,1,0,Monday,4.99
2025-02-17,102,Glühwein,3,1,0,Monday,8.5
2025-02-17,103,Pretzel,152,1,0,Monday,1.2
2025-02-17,104,German Beer (6-pack),114,1,0,Monday,12.99
2025-02-18,101,Bratwurst,51,0,0,Tuesday,4.99
2025-02-18,102,Glühwein,2,0,0,Tuesday,8.5
2025-02-18,103,Pretzel,127,0,0,Tuesday,1.2
2025-02-18,104,German Beer (6-pack),101,0,0,Tuesday,12.99
2025-02-19,101,Bratwurst,46,0,0,Wednesday,4.99
2025-02-19,102,Glühwein,1,0,0,Wednesday,8.5
2025-02-19,103,Pretzel,126,0,0,Wednesday,1.2
2025-02-19,104,German Beer (6-pack),90,0,0,Wednesday,12.99
2025-02-20,101,Bratwurst,60,0,0,Thursday,4.99
2025-02-20,102,Glühwein,1,0,0,Thursday,8.5
2025-02-20,103,Pretzel,134,0,0,Thursday,1.2
2025-02-20,104,German Beer (6-pack),93,0,0,Thursday,12.99
2025-02-21,101,Bratwurst,75,0,0,Friday,4.99
2025-02-21,102,Glühwein,2,0,0,Friday,8.5
2025-02-21,103,Pretzel,175,0,0,Friday,1.2
2025-02-21,104,German Beer (6-pack),109,0,0,Friday,12.99
2025-02-22,101,Bratwurst,78,0,0,Saturday,4.99
2025-02-22,102,Glühwein,3,0,0,Saturday,8.5
2025-02-22,103,Pretzel,206,0,0,Saturday,1.2
2025-02-22,104,German Beer (6-pack),127,0,0,Saturday,12.99
2025-02-23,101,Bratwurst,0,0,0,Sunday,4.99
2025-02-23,102,Glühwein,0,0,0,Sunday,8.5
2025-02-23,103,Pretzel,0,0,0,Sunday,1.2
2025-02-23,104,German Beer (6-pack),0,0,0,Sunday,12.99
2025-02-24,101,Bratwurst,49,0,0,Monday,4.99
2025-02-24,102,Glühwein,1,0,0,Monday,8.5
2025-02-24,103,Pretzel,114,0,0,Monday,1.2
2025-02-24,104,German Beer (6-pack),62,0,0,Monday,12.99
2025-02-25,101,Bratwurst,66,1,0,Tuesday,4.99
2025-02-25,102,Glühwein,2,1,0,Tuesday,8.5
2025-02-25,103,Pretzel,144,1,0,Tuesday,1.2
2025-02-25,104,German Beer (6-pack),111,1,0,Tuesday,12.99
2025-02-26,101,Bratwurst,45,0,0,Wednesday,4.99
2025-02-26,102,Glühwein,1,0,0,Wednesday,8.5
2025-02-26,103,Pretzel,117,0,0,Wednesday,1.2
2025-02-26,104,German Beer (6-pack),80,0,0,Wednesday,12.99
2025-02-27,101,Bratwurst,67,1,0,Thursday,4.99
2025-02-27,102,Glühwein,2,1,0,Thursday,8.5
2025-02-27,103,Pretzel,173,1,0,Thursday,1.2
2025-02-27,104,German Beer (6-pack),127,1,0,Thursday,12.99
2025-02-28,101,Bratwurst,77,0,0,Friday,4.99
2025-02-28,102,Glühwein,2,0,0,Friday,8.5
2025-02-28,103,Pretzel,165,0,0,Friday,1.2
2025-02-28,104,German Beer (6-pack),117,0,0,Friday,12.99
2025-03-01,101,Bratwurst,72,0,0,Saturday,4.99
2025-03-01,102,Glühwein,2,0,0,Saturday,8.5
2025-03-01,103,Pretzel,199,0,0,Saturday,1.2
2025-03-01,104,German Beer (6-pack),120,0,0,Saturday,12.99
2025-03-02,101,Bratwurst,0,0,0,Sunday,4.99
2025-03-02,102,Glühwein,0,0,0,Sunday,8.5
2025-03-02,103,Pretzel,0,0,0,Sunday,1.2
2025-03-02,104,German Beer (6-pack),0,0,0,Sunday,12.99
2025-03-03,101,Bratwurst,46,0,0,Monday,4.99
2025-03-03,102,Glühwein,1,0,0,Monday,8.5
2025-03-03,103,Pretzel,98,0,0,Monday,1.2
2025-03-03,104,German Beer (6-pack),67,0,0,Monday,12.99
2025-03-04,101,Bratwurst,53,0,0,Tuesday,4.99
2025-03-04,102,Glühwein,2,0,0,Tuesday,8.5
2025-03-04,103,Pretzel,131,0,0,Tuesday,1.2
2025-03-04,104,German Beer (6-pack),75,0,0,Tuesday,12.99
2025-03-05,101,Bratwurst,47,0,0,Wednesday,4.99
2025-03-05,102,Glühwein,2,0,0,Wednesday,8.5
2025-03-05,103,Pretzel,139,0,0,Wednesday,1.2
2025-03-05,104,German Beer (6-pack),87,0,0,Wednesday,12.99
2025-03-06,101,Bratwurst,45,0,0,Thursday,4.99
2025-03-06,102,Glühwein,1,0,0,Thursday,8.5
2025-03-06,103,Pretzel,109,0,0,Thursday,1.2
2025-03-06,104,German Beer (6-pack),77,0,0,Thursday,12.99
2025-03-07,101,Bratwurst,74,0,0,Friday,4.99
2025-03-07,102,Glühwein,3,0,0,Friday,8.5
2025-03-07,103,Pretzel,175,0,0,Friday,1.2
2025-03-07,104,German Beer (6-pack),112,0,0,Friday,12.99
2025-03-08,101,Bratwurst,84,0,0,Saturday,4.99
2025-03-08,102,Glühwein,3,0,0,Saturday,8.5
2025-03-08,103,Pretzel,201,0,0,Saturday,1.2
2025-03-08,104,German Beer (6-pack),99,0,0,Saturday,12.99
2025-03-09,101,Bratwurst,0,1,0,Sunday,4.99
2025-03-09,102,Glühwein,0,1,0,Sunday,8.5
2025-03-09,103,Pretzel,0,1,0,Sunday,1.2
2025-03-09,104,German Beer (6-pack),0,1,0,Sunday,12.99
2025-03-10,101,Bratwurst,51,0,0,Monday,4.99
2025-03-10,102,Glühwein,2,0,0,Monday,8.5
2025-03-10,103,Pretzel,124,0,0,Monday,1.2
2025-03-10,104,German Beer (6-pack),85,0,0,Monday,12.99
2025-03-11,101,Bratwurst,44,0,0,Tuesday,4.99
2025-03-11,102,Glühwein,2,0,0,Tuesday,8.5
2025-03-11,103,Pretzel,119,0,0,Tuesday,1.2
2025-03-11,104,German Beer (6-pack),78,0,0,Tuesday,12.99
2025-03-12,101,Bratwurst,63,0,0,Wednesday,4.99
2025-03-12,102,Glühwein,1,0,0,Wednesday,8.5
2025-03-12,103,Pretzel,96,0,0,Wednesday,1.2
2025-03-12,104,German Beer (6-pack),85,0,0,Wednesday,12.99
2025-03-13,101,Bratwurst,54,0,0,Thursday,4.99
2025-03-13,102,Glühwein,2,0,0,Thursday,8.5
2025-03-13,103,Pretzel,112,0,0,Thursday,1.2
2025-03-13,104,German Beer (6-pack),94,0,0,Thursday,12.99
2025-03-14,101,Bratwurst,67,0,0,Friday,4.99
2025-03-14,102,Glühwein,2,0,0,Friday,8.5
2025-03-14,103,Pretzel,175,0,0,Friday,1.2
2025-03-14,104,German Beer (6-pack),137,0,0,Friday,12.99
2025-03-15,101,Bratwurst,77,0,0,Saturday,4.99
2025-03-15,102,Glühwein,3,0,0,Saturday,8.5
2025-03-15,103,Pretzel,177,0,0,Saturday,1.2
2025-03-15,104,German Beer (6-pack),129,0,0,Saturday,12.99
2025-03-16,101,Bratwurst,0,0,0,Sunday,4.99
2025-03-16,102,Glühwein,0,0,0,Sunday,8.5
2025-03-16,103,Pretzel,0,0,0,Sunday,1.2
2025-03-16,104,German Beer (6-pack),0,0,0,Sunday,12.99
2025-03-17,101,Bratwurst,56,0,0,Monday,4.99
2025-03-17,102,Glühwein,1,0,0,Monday,8.5
2025-03-17,103,Pretzel,132,0,0,Monday,1.2
2025-03-17,104,German Beer (6-pack),89,0,0,Monday,12.99
2025-03-18,101,Bratwurst,48,0,0,Tuesday,4.99
2025-03-18,102,Glühwein,1,0,0,Tuesday,8.5
2025-03-18,103,Pretzel,108,0,0,Tuesday,1.2
2025-03-18,104,German Beer (6-pack),76,0,0,Tuesday,12.99
2025-03-19,101,Bratwurst,79,1,0,Wednesday,4.99
2025-03-19,102,Glühwein,3,1,0,Wednesday,8.5
2025-03-19,103,Pretzel,158,1,0,Wednesday,1.2
2025-03-19,104,German Beer (6-pack),109,1,0,Wednesday,12.99
2025-03-20,101,Bratwurst,55,0,0,Thursday,4.99
2025-03-20,102,Glühwein,1,0,0,Thursday,8.5
2025-03-20,103,Pretzel,100,0,0,Thursday,1.2
2025-03-20,104,German Beer (6-pack),90,0,0,Thursday,12.99
2025-03-21,101,Bratwurst,74,0,0,Friday,4.99
2025-03-21,102,Glühwein,3,0,0,Friday,8.5
2025-03-21,103,Pretzel,165,0,0,Friday,1.2
